time_entry,time_exit,symbol,side,entry,exit,pnl_pct,reason,profile_run,risk_perc_run,R_multiple,account_pnl_pct,account_pnl_usd,equity_before,equity_after,qty,notional_usd,time_limit_applied,time_limit_minutes,unrealized_pct_at_90m,be_armed,leg,leg_fraction
2025-08-18 02:52:59,2025-08-18 04:22:59,CYBER/USDT:USDT,LONG,2.653000,2.653000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 04:23:59,2025-08-18 05:53:59,CYBER/USDT:USDT,LONG,2.629000,2.629000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 05:54:59,2025-08-18 07:24:59,CYBER/USDT:USDT,LONG,2.597000,2.597000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 07:25:59,2025-08-18 08:55:59,CYBER/USDT:USDT,LONG,2.546000,2.579000,1.2962,ExitD_TimeMax_Profit,SAFE,100.00,0.2160,21.6025,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 08:56:59,2025-08-18 10:26:59,CYBER/USDT:USDT,LONG,2.581000,2.595000,0.5424,ExitD_TimeMax_Profit,SAFE,100.00,0.0904,9.0404,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 10:27:59,2025-08-18 11:57:59,CYBER/USDT:USDT,LONG,2.590000,2.590000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 11:58:59,2025-08-18 13:28:59,CYBER/USDT:USDT,LONG,2.556000,2.586000,1.1737,ExitD_TimeMax_Profit,SAFE,100.00,0.1956,19.5618,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 13:29:59,2025-08-18 14:59:59,CYBER/USDT:USDT,LONG,2.585000,2.585000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 15:00:59,2025-08-18 16:30:59,CYBER/USDT:USDT,LONG,2.565000,2.565000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 16:31:59,2025-08-18 18:01:59,CYBER/USDT:USDT,LONG,2.520000,2.531000,0.4365,ExitD_TimeMax_Profit,SAFE,100.00,0.0728,7.2751,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 18:02:59,2025-08-18 19:32:59,CYBER/USDT:USDT,LONG,2.528000,2.528000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 19:33:59,2025-08-18 21:03:59,CYBER/USDT:USDT,LONG,2.511000,2.511000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 21:04:59,2025-08-18 22:34:59,CYBER/USDT:USDT,LONG,2.505000,2.556000,2.0359,ExitD_TimeMax_Profit,SAFE,100.00,0.3393,33.9321,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-18 22:35:59,2025-08-19 00:05:59,CYBER/USDT:USDT,LONG,2.554000,2.554000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 00:06:59,2025-08-19 01:36:59,CYBER/USDT:USDT,LONG,2.491000,2.491000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 01:37:59,2025-08-19 03:07:59,CYBER/USDT:USDT,LONG,2.446000,2.446000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 03:08:59,2025-08-19 04:38:59,CYBER/USDT:USDT,LONG,2.397000,2.397000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 04:39:59,2025-08-19 06:09:59,CYBER/USDT:USDT,LONG,2.387000,2.387000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 06:10:59,2025-08-19 07:40:59,CYBER/USDT:USDT,LONG,2.382000,2.382000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 07:41:59,2025-08-19 09:11:59,CYBER/USDT:USDT,LONG,2.377000,2.377000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 09:12:59,2025-08-19 10:42:59,CYBER/USDT:USDT,LONG,2.319000,2.326000,0.3019,ExitD_TimeMax_Profit,SAFE,100.00,0.0503,5.0309,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 10:43:59,2025-08-19 12:13:59,CYBER/USDT:USDT,LONG,2.325000,2.334000,0.3871,ExitD_TimeMax_Profit,SAFE,100.00,0.0645,6.4516,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 12:14:59,2025-08-19 13:44:59,CYBER/USDT:USDT,LONG,2.332000,2.332000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 13:45:59,2025-08-19 15:15:59,CYBER/USDT:USDT,LONG,2.305000,2.305000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 15:16:59,2025-08-19 16:46:59,CYBER/USDT:USDT,LONG,2.274000,2.274000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 16:47:59,2025-08-19 18:17:59,CYBER/USDT:USDT,LONG,2.255000,2.278000,1.0200,ExitD_TimeMax_Profit,SAFE,100.00,0.1700,16.9993,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 18:18:59,2025-08-19 19:48:59,CYBER/USDT:USDT,LONG,2.283000,2.283000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 19:49:59,2025-08-19 21:19:59,CYBER/USDT:USDT,LONG,2.280000,2.280000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 21:20:59,2025-08-19 22:50:59,CYBER/USDT:USDT,LONG,2.254000,2.254000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-19 22:51:59,2025-08-20 00:21:59,CYBER/USDT:USDT,LONG,2.244000,2.244000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 00:22:59,2025-08-20 01:52:59,CYBER/USDT:USDT,LONG,2.235000,2.240000,0.2237,ExitD_TimeMax_Profit,SAFE,100.00,0.0373,3.7286,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 01:53:59,2025-08-20 03:23:59,CYBER/USDT:USDT,LONG,2.241000,2.248000,0.3124,ExitD_TimeMax_Profit,SAFE,100.00,0.0521,5.2060,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 03:24:59,2025-08-20 04:54:59,CYBER/USDT:USDT,LONG,2.252000,2.252000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 04:55:59,2025-08-20 06:28:59,CYBER/USDT:USDT,LONG,2.237000,2.237000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 06:29:59,2025-08-20 07:59:59,CYBER/USDT:USDT,LONG,2.236000,2.236000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 08:00:59,2025-08-20 09:30:59,CYBER/USDT:USDT,LONG,2.224000,2.237000,0.5845,ExitD_TimeMax_Profit,SAFE,100.00,0.0974,9.7422,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 09:31:59,2025-08-20 11:07:59,CYBER/USDT:USDT,LONG,2.234000,2.234000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 11:08:59,2025-08-20 12:38:59,CYBER/USDT:USDT,LONG,2.232000,2.235000,0.1344,ExitD_TimeMax_Profit,SAFE,100.00,0.0224,2.2401,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
2025-08-20 12:39:59,2025-08-20 14:09:59,CYBER/USDT:USDT,LONG,2.235000,2.235000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,-0.00,-0.00,-0.00,-0.000000,-0.00,True,90,,False,FULL,1.00
