time_entry,time_exit,symbol,side,entry,exit,pnl_pct,reason,profile_run,risk_perc_run,R_multiple,account_pnl_pct,account_pnl_usd,equity_before,equity_after,qty,notional_usd,time_limit_applied,time_limit_minutes,unrealized_pct_at_90m,be_armed,leg,leg_fraction
2025-08-18 02:39:59,2025-08-18 04:09:59,BTCUSDT,LONG,116070.430000,116070.430000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,14205.72,14205.72,2.039813,236761.94,True,90,,False,FULL,1.00
2025-08-18 04:10:59,2025-08-18 05:40:59,BTCUSDT,LONG,115250.010000,115250.010000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,14205.72,14205.72,2.054333,236761.94,True,90,,False,FULL,1.00
2025-08-18 05:41:59,2025-08-18 07:11:59,BTCUSDT,LONG,115188.750000,115312.100000,0.1071,ExitD_TimeMax_Profit,SAFE,100.00,0.0178,1.7848,253.54,14205.72,14459.25,2.055426,236761.94,True,90,,False,FULL,1.00
2025-08-18 07:12:59,2025-08-18 08:42:59,BTCUSDT,LONG,115367.020000,115367.020000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,14459.25,14459.25,2.088877,240987.56,True,90,,False,FULL,1.00
2025-08-18 08:43:59,2025-08-18 10:13:59,BTCUSDT,LONG,115285.010000,115285.010000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,14459.25,14459.25,2.090363,240987.56,True,90,,False,FULL,1.00
2025-08-18 10:14:59,2025-08-18 11:44:59,BTCUSDT,LONG,115087.050000,115087.050000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,14459.25,14459.25,2.093959,240987.56,True,90,,False,FULL,1.00
2025-08-18 11:45:59,2025-08-18 13:15:59,BTCUSDT,LONG,114970.620000,115550.000000,0.5039,ExitD_TimeMax_Profit,SAFE,100.00,0.0840,8.3990,1214.43,14459.25,15673.68,2.096079,240987.56,True,90,,False,FULL,1.00
2025-08-18 13:16:59,2025-08-18 14:46:59,BTCUSDT,LONG,115538.000000,115538.000000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,15673.68,15673.68,2.260970,261228.00,True,90,,False,FULL,1.00
2025-08-18 14:47:59,2025-08-18 16:17:59,BTCUSDT,LONG,114995.840000,116043.450000,0.9110,ExitD_TimeMax_Profit,SAFE,100.00,0.1518,15.1833,2379.78,15673.68,18053.46,2.271630,261228.00,True,90,,False,FULL,1.00
2025-08-18 16:18:59,2025-08-18 17:48:59,BTCUSDT,LONG,116082.060000,116540.000000,0.3945,ExitD_TimeMax_Profit,SAFE,100.00,0.0657,6.5749,1187.01,18053.46,19240.47,2.592055,300891.03,True,90,,False,FULL,1.00
2025-08-18 17:49:59,2025-08-18 19:19:59,BTCUSDT,LONG,116431.420000,116431.420000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,19240.47,19240.47,2.754192,320674.46,True,90,,False,FULL,1.00
2025-08-18 19:20:59,2025-08-18 20:50:59,BTCUSDT,LONG,116287.040000,116287.040000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,19240.47,19240.47,2.757611,320674.46,True,90,,False,FULL,1.00
2025-08-18 20:51:59,2025-08-18 22:21:59,BTCUSDT,LONG,116251.890000,116940.000000,0.5919,ExitD_TimeMax_Profit,SAFE,100.00,0.0987,9.8652,1898.11,19240.47,21138.58,2.758445,320674.46,True,90,,False,FULL,1.00
2025-08-18 22:22:59,2025-08-18 23:52:59,BTCUSDT,LONG,116960.000000,116960.000000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,21138.58,21138.58,3.012224,352309.69,True,90,,False,FULL,1.00
2025-08-18 23:53:59,2025-08-19 01:24:59,BTCUSDT,LONG,116228.800000,116346.920000,0.1016,ExitD_TimeMax_Profit,SAFE,100.00,0.0169,1.6938,358.04,21138.58,21496.62,3.031174,352309.69,True,90,,False,FULL,1.00
2025-08-19 01:25:59,2025-08-19 02:55:59,BTCUSDT,LONG,116382.000000,116382.000000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,21496.62,21496.62,3.078458,358277.06,True,90,,False,FULL,1.00
2025-08-19 02:56:59,2025-08-19 04:26:59,BTCUSDT,LONG,115840.160000,115840.160000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,21496.62,21496.62,3.092857,358277.06,True,90,,False,FULL,1.00
2025-08-19 04:27:59,2025-08-19 06:06:59,BTCUSDT,LONG,114892.880000,115017.820000,0.1087,ExitD_TimeMax_Profit,SAFE,100.00,0.0181,1.8124,389.61,21496.62,21886.23,3.118357,358277.06,True,90,,False,FULL,1.00
2025-08-19 06:07:59,2025-08-19 07:37:59,BTCUSDT,LONG,115038.000000,115038.000000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,21886.23,21886.23,3.170870,364770.52,True,90,,False,FULL,1.00
2025-08-19 07:38:59,2025-08-19 09:08:59,BTCUSDT,LONG,114917.910000,115332.270000,0.3606,ExitD_TimeMax_Profit,SAFE,100.00,0.0601,6.0095,1315.25,21886.23,23201.49,3.174183,364770.52,True,90,,False,FULL,1.00
2025-08-19 09:09:59,2025-08-19 10:39:59,BTCUSDT,LONG,115296.100000,115519.340000,0.1936,ExitD_TimeMax_Profit,SAFE,100.00,0.0323,3.2271,748.72,23201.49,23950.21,3.353899,386691.43,True,90,,False,FULL,1.00
2025-08-19 10:40:59,2025-08-19 12:10:59,BTCUSDT,LONG,115509.520000,115509.520000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,23950.21,23950.21,3.455734,399170.17,True,90,,False,FULL,1.00
2025-08-19 12:11:59,2025-08-19 13:41:59,BTCUSDT,LONG,115562.280000,115562.280000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,23950.21,23950.21,3.454156,399170.17,True,90,,False,FULL,1.00
2025-08-19 13:42:59,2025-08-19 15:12:59,BTCUSDT,LONG,115345.390000,115345.390000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,23950.21,23950.21,3.460651,399170.17,True,90,,False,FULL,1.00
2025-08-19 15:13:59,2025-08-19 16:43:59,BTCUSDT,LONG,113700.260000,113700.260000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,23950.21,23950.21,3.510723,399170.17,True,90,,False,FULL,1.00
2025-08-19 16:44:59,2025-08-19 18:14:59,BTCUSDT,LONG,113589.130000,113589.130000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,23950.21,23950.21,3.514158,399170.17,True,90,,False,FULL,1.00
2025-08-19 18:15:59,2025-08-19 19:45:59,BTCUSDT,LONG,113368.770000,113513.030000,0.1272,ExitD_TimeMax_Profit,SAFE,100.00,0.0212,2.1208,507.94,23950.21,24458.15,3.520989,399170.17,True,90,,False,FULL,1.00
2025-08-19 19:46:59,2025-08-19 21:46:59,BTCUSDT,LONG,113455.890000,113455.890000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,24458.15,24458.15,3.592901,407635.80,True,90,,False,FULL,1.00
2025-08-19 21:47:59,2025-08-19 23:17:59,BTCUSDT,LONG,113437.240000,113437.240000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,24458.15,24458.15,3.593492,407635.80,True,90,,False,FULL,1.00
2025-08-19 23:18:59,2025-08-20 00:48:59,BTCUSDT,LONG,112915.940000,113201.100000,0.2525,ExitD_TimeMax_Profit,SAFE,100.00,0.0421,4.2090,1029.45,24458.15,25487.60,3.610082,407635.80,True,90,,False,FULL,1.00
2025-08-20 00:49:59,2025-08-20 02:52:59,BTCUSDT,LONG,113274.770000,113446.690000,0.1518,ExitD_TimeMax_Profit,SAFE,100.00,0.0253,2.5295,644.72,25487.60,26132.32,3.750114,424793.31,True,90,,False,FULL,1.00
2025-08-20 02:53:59,2025-08-20 04:23:59,BTCUSDT,LONG,113463.840000,113638.960000,0.1543,ExitD_TimeMax_Profit,SAFE,100.00,0.0257,2.5723,672.21,26132.32,26804.53,3.838568,435538.64,True,90,,False,FULL,1.00
2025-08-20 04:24:59,2025-08-20 05:55:59,BTCUSDT,LONG,113629.690000,113751.510000,0.1072,ExitD_TimeMax_Profit,SAFE,100.00,0.0179,1.7868,478.94,26804.53,27283.47,3.931562,446742.14,True,90,,False,FULL,1.00
2025-08-20 05:56:59,2025-08-20 07:28:59,BTCUSDT,LONG,113767.430000,113767.430000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,27283.47,27283.47,3.996966,454724.52,True,90,,False,FULL,1.00
2025-08-20 07:29:59,2025-08-20 08:59:59,BTCUSDT,LONG,113720.870000,114010.000000,0.2542,ExitD_TimeMax_Profit,SAFE,100.00,0.0424,4.2374,1156.12,27283.47,28439.59,3.998602,454724.52,True,90,,False,FULL,1.00
2025-08-20 09:00:59,2025-08-20 10:30:59,BTCUSDT,LONG,113940.010000,113940.010000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,28439.59,28439.59,4.160023,473993.12,True,90,,False,FULL,1.00
2025-08-20 10:31:59,2025-08-20 12:01:59,BTCUSDT,LONG,113604.080000,113917.580000,0.2760,ExitD_TimeMax_Profit,SAFE,100.00,0.0460,4.5993,1308.02,28439.59,29747.61,4.172325,473993.12,True,90,,False,FULL,1.00
2025-08-20 12:02:59,2025-08-20 13:32:59,BTCUSDT,LONG,113913.070000,113913.070000,0.0000,ExitD_TimeMax_BE,SAFE,100.00,0.0000,0.0000,0.00,29747.61,29747.61,4.352385,495793.52,True,90,,False,FULL,1.00
